avg_objects         , max_objects, std_objects        , object_count_variation, num_unique_classes, class_entropy      , person_presence_ratio, avg_person_count    , max_person_count, ski_presence_ratio , avg_ski_count      , avg_bbox_area_ratio   , max_bbox_area_ratio   , bbox_area_std         , appearance_disappearance_rate, video_id
 0.45454545454545453,           2, 0.7820295697311479 ,    0.7820295697311479 ,                  2, 0.5004024235381879 ,   0.09090909090909091,  0.09090909090909091,                1, 0.0                , 0.0                , 0.025756418704986572  , 0.0487322174012661    , 0.01960328221321106   ,           0.4                , VIDEO_7564704328649428246
 1.7272727272727273 ,           4, 0.9620913858416692 ,    0.9620913858416692 ,                  1, 0.0                ,   1.0                ,  1.7272727272727273 ,                4, 0.0                , 0.0                , 0.0016388422809541225 , 0.003370703896507621  , 0.0008664330234751105 ,           0.9                , VIDEO_7605520662588902678
 0.07142857142857142,           1, 0.25753937681885636,    0.25753937681885636,                  1, 0.0                ,   0.0                ,  0.0                ,                0, 0.0                , 0.0                , 0.29479941725730896   , 0.29479941725730896   , 0.0                   ,           0.15384615384615385, VIDEO_7550598568415874326
 4.923076923076923  ,           7, 1.4390989949130546 ,    1.4390989949130546 ,                  4, 0.2987742068839542 ,   1.0                ,  4.615384615384615  ,                6, 0.07692307692307693, 0.07692307692307693, 0.03226584196090698   , 0.3869863450527191    , 0.053192317485809326  ,           1.3333333333333333 , VIDEO_7545046455229205782
 3.2222222222222223 ,           7, 1.9876159799998132 ,    1.9876159799998132 ,                  3, 0.6929392011734025 ,   1.0                ,  2.3333333333333335 ,                6, 0.0                , 0.0                , 0.1407732516527176    , 0.9786022901535034    , 0.2767210006713867    ,           1.0                , VIDEO_7529427220335496450
 0.5454545454545454 ,           4, 1.1570838237598051 ,    1.1570838237598051 ,                  1, 0.0                ,   0.2727272727272727 ,  0.5454545454545454 ,                4, 0.0                , 0.0                , 0.05770277604460716   , 0.18348124623298645   , 0.07427243143320084   ,           0.9                , VIDEO_7254588789559938330
 5.636363636363637  ,           9, 1.7200807207658637 ,    1.7200807207658637 ,                  5, 0.3286554396952154 ,   1.0                ,  5.2727272727272725 ,                8, 0.0                , 0.0                , 0.05557868629693985   , 0.2529881000518799    , 0.05797913670539856   ,           2.1                , VIDEO_7260814503728696602
 0.375              ,           1, 0.4841229182759271 ,    0.4841229182759271 ,                  2, 0.45056120886630463,   0.0                ,  0.0                ,                0, 0.0                , 0.0                , 0.1255381852388382    , 0.1942858099937439    , 0.037412311881780624  ,           0.3333333333333333 , VIDEO_7309107806202842400
 1.3636363636363635 ,           5, 1.5534552264213692 ,    1.5534552264213692 ,                  6, 1.297295830625819  ,   0.36363636363636365,  0.8181818181818182 ,                5, 0.0                , 0.0                , 0.08936192840337753   , 0.26740649342536926   , 0.08182340860366821   ,           1.5                , VIDEO_7261996739446590753
 0.8571428571428571 ,           2, 0.8329931278350429 ,    0.8329931278350429 ,                  1, 0.0                ,   0.5714285714285714 ,  0.8571428571428571 ,                2, 0.0                , 0.0                , 0.0333697684109211    , 0.10300663113594055   , 0.03829815983772278   ,           0.8333333333333334 , VIDEO_7259698322791795995
 0.36363636363636365,           1, 0.48104569292083466,    0.48104569292083466,                  1, 0.0                ,   0.36363636363636365,  0.36363636363636365,                1, 0.0                , 0.0                , 0.1050541028380394    , 0.15209855139255524   , 0.0440145805478096    ,           0.2                , VIDEO_7307282681899896096
 1.2                ,           3, 0.9092121131323904 ,    0.9092121131323904 ,                  4, 1.1199903556503674 ,   0.6                ,  0.6666666666666666 ,                2, 0.0                , 0.0                , 0.06520986557006836   , 0.23495304584503174   , 0.07358519732952118   ,           1.4285714285714286 , VIDEO_7306559173217488160
 0.0                ,           0, 0.0                ,    0.0                ,                  0, 0.0                ,   0.0                ,  0.0                ,                0, 0.0                , 0.0                , 0.0                   , 0.0                   , 0.0                   ,           0.0                , VIDEO_7332509276432289057
 2.625              ,           4, 0.6959705453537527 ,    0.6959705453537527 ,                  4, 0.7751292747786217 ,   1.0                ,  2.0                ,                2, 0.0                , 0.0                , 0.16814367473125458   , 0.4158456325531006    , 0.09920334815979004   ,           1.0                , VIDEO_7354350552693656864
 0.6923076923076923 ,           2, 0.9101661204768638 ,    0.9101661204768638 ,                  2, 0.6869615765973234 ,   0.38461538461538464,  0.38461538461538464,                1, 0.0                , 0.0                , 0.046100515872240067  , 0.09517423063516617   , 0.034104522317647934  ,           0.3333333333333333 , VIDEO_7391864864840387872
 2.7777777777777777 ,          13, 4.184037863058384  ,    4.184037863058384  ,                  5, 1.4886798728406396 ,   0.2222222222222222 ,  0.6666666666666666 ,                3, 0.0                , 0.0                , 0.08099180459976196   , 0.39374393224716187   , 0.12192808836698532   ,           3.125              , VIDEO_7393316600922885409
 1.1                ,           2, 0.3                ,    0.3                ,                  2, 0.30463609734923813,   1.0                ,  1.0                ,                1, 0.0                , 0.0                , 0.35264456272125244   , 0.3935927450656891    , 0.1093188151717186    ,           0.2222222222222222 , VIDEO_7400379104962284832
 5.076923076923077  ,          10, 2.70217970311543   ,    2.70217970311543   ,                  2, 0.3693331216456527 ,   1.0                ,  4.461538461538462  ,               10, 0.0                , 0.0                , 0.13810276985168457   , 0.5466448664665222    , 0.1553419530391693    ,           2.1666666666666665 , VIDEO_7407351220127419681
 3.888888888888889  ,           7, 2.806517986736686  ,    2.806517986736686  ,                  1, 0.0                ,   0.6666666666666666 ,  3.888888888888889  ,                7, 0.0                , 0.0                , 0.08006466925144196   , 0.34300899505615234   , 0.10641897469758987   ,           1.25               , VIDEO_7407843953539583265
 0.18181818181818182,           2, 0.5749595745760688 ,    0.5749595745760688 ,                  1, 0.0                ,   0.09090909090909091,  0.18181818181818182,                2, 0.0                , 0.0                , 0.0006601039785891771 , 0.0006793417851440609 , 1.9237777451053262e-05,           0.2                , VIDEO_7356608348030012704
 1.1111111111111112 ,           2, 0.5665577237325317 ,    0.5665577237325317 ,                  3, 0.639031859650177  ,   0.8888888888888888 ,  0.8888888888888888 ,                1, 0.0                , 0.0                , 0.028387483209371567  , 0.15591929852962494   , 0.04573037102818489   ,           0.375              , VIDEO_7343666836812123424
 1.4545454545454546 ,           3, 0.7820295697311479 ,    0.7820295697311479 ,                  3, 0.8314025204956377 ,   0.9090909090909091 ,  1.0                ,                2, 0.0                , 0.0                , 0.17352858185768127   , 0.6232287883758545    , 0.1993667632341385    ,           0.7                , VIDEO_7325862287540096289
 1.6666666666666667 ,           4, 1.1055415967851332 ,    1.1055415967851332 ,                  1, 0.0                ,   1.0                ,  1.6666666666666667 ,                4, 0.0                , 0.0                , 0.22851495444774628   , 0.4950295090675354    , 0.18228000402450562   ,           0.8                , VIDEO_7358820174952172832
 1.0769230769230769 ,           3, 0.9970370305242862 ,    0.9970370305242862 ,                  3, 0.8982053397041498 ,   0.3076923076923077 ,  0.5384615384615384 ,                3, 0.0                , 0.0                , 0.06797181814908981   , 0.15704664587974548   , 0.06926119327545166   ,           1.25               , VIDEO_7324725007391804705
 1.8571428571428572 ,           3, 0.7423074889580902 ,    0.7423074889580902 ,                  2, 0.5402041423888608 ,   0.21428571428571427,  0.42857142857142855,                2, 0.0                , 0.0                , 0.46555253863334656   , 0.9825389981269836    , 0.31935858726501465   ,           0.5384615384615384 , VIDEO_7335855508873694496
 2.1333333333333333 ,           3, 0.6182412330330469 ,    0.6182412330330469 ,                  1, 0.0                ,   1.0                ,  2.1333333333333333 ,                3, 0.0                , 0.0                , 0.11274680495262146   , 0.3572865426540375    , 0.12453077733516693   ,           0.42857142857142855, VIDEO_7372168611449900321
 2.1                ,           3, 0.3                ,    0.3                ,                  1, 0.0                ,   1.0                ,  2.1                ,                3, 0.0                , 0.0                , 0.0024857691023498774 , 0.005853898357599974  , 0.001128536299802363  ,           0.2222222222222222 , VIDEO_7350310562586283297
 1.4444444444444444 ,           2, 0.4969039949999533 ,    0.4969039949999533 ,                  2, 0.6172417697303416 ,   1.0                ,  1.0                ,                1, 0.0                , 0.0                , 0.08136450499296188   , 0.15172553062438965   , 0.04873406141996384   ,           0.375              , VIDEO_7410754655682153761
 1.0                ,           3, 1.0801234497346435 ,    1.0801234497346435 ,                  1, 0.0                ,   0.0                ,  0.0                ,                0, 0.0                , 0.0                , 0.08016810566186905   , 0.13058996200561523   , 0.02488267607986927   ,           0.5454545454545454 , VIDEO_7395950056001572128
 0.5                ,           2, 0.823754471047914  ,    0.823754471047914  ,                  3, 1.0789922078775833 ,   0.07142857142857142,  0.14285714285714285,                2, 0.0                , 0.0                , 0.08381068706512451   , 0.3490464687347412    , 0.12474633008241653   ,           0.7692307692307693 , VIDEO_7315068001533840672
 0.5714285714285714 ,           1, 0.4948716593053935 ,    0.4948716593053935 ,                  1, 0.0                ,   0.5714285714285714 ,  0.5714285714285714 ,                1, 0.0                , 0.0                , 0.005035593174397945  , 0.010478762909770012  , 0.003147134091705084  ,           0.38461538461538464, VIDEO_7475687308797299990
 0.0                ,           0, 0.0                ,    0.0                ,                  0, 0.0                ,   0.0                ,  0.0                ,                0, 0.0                , 0.0                , 0.0                   , 0.0                   , 0.0                   ,           0.0                , VIDEO_7597116010528902422
 0.5714285714285714 ,           3, 0.82065180664829   ,    0.82065180664829   ,                  7, 1.9061547465398496 ,   0.0                ,  0.0                ,                0, 0.0                , 0.0                , 0.2456185519695282    , 0.6172381639480591    , 0.2085869461297989    ,           0.8461538461538461 , VIDEO_7434514141697625377
 4.636363636363637  ,           7, 2.267266166061805  ,    2.267266166061805  ,                  5, 1.1325414442552522 ,   0.9090909090909091 ,  2.5454545454545454 ,                4, 0.09090909090909091, 0.09090909090909091, 0.01111806184053421   , 0.07127712666988373   , 0.016783423721790314  ,           2.0                , VIDEO_7455305851092389142
 1.875              ,           3, 0.7806247497997998 ,    0.7806247497997998 ,                  3, 1.009613758174038  ,   1.0                ,  1.0                ,                1, 0.375              , 0.375              , 0.18615572154521942   , 0.7032169103622437    , 0.23176421225070953   ,           0.8571428571428571 , VIDEO_7438288130567949601
 0.46153846153846156,           2, 0.7457969011409736 ,    0.7457969011409736 ,                  2, 0.45056120886630463,   0.23076923076923078,  0.38461538461538464,                2, 0.0                , 0.0                , 0.06953355669975281   , 0.401839017868042     , 0.14862464368343353   ,           0.6666666666666666 , VIDEO_7496845046814166294
 0.6363636363636364 ,           2, 0.642824346533225  ,    0.642824346533225  ,                  2, 0.410116318288409  ,   0.45454545454545453,  0.5454545454545454 ,                2, 0.0                , 0.0                , 0.010687338188290596  , 0.041997961699962616  , 0.01358775608241558   ,           0.8                , VIDEO_7450432979526012182
 2.0                ,           2, 0.0                ,    0.0                ,                  1, 0.0                ,   1.0                ,  2.0                ,                2, 0.0                , 0.0                , 0.011661501601338387  , 0.013143413700163364  , 0.0008933345088735223 ,           0.0                , VIDEO_7528439846218550550
 0.38461538461538464,           1, 0.48650425541051995,    0.48650425541051995,                  2, 0.5004024235381879 ,   0.3076923076923077 ,  0.3076923076923077 ,                1, 0.0                , 0.0                , 0.02265714854001999   , 0.10588530451059341   , 0.041615746915340424  ,           0.3333333333333333 , VIDEO_7524285666692271382
 2.111111111111111  ,           4, 1.7284832429004495 ,    1.7284832429004495 ,                  2, 0.20619205063323187,   0.6666666666666666 ,  2.0                ,                4, 0.0                , 0.0                , 0.06481311470270157   , 0.9804370999336243    , 0.21587635576725006   ,           0.625              , VIDEO_7439731424854379809
 0.9230769230769231 ,           1, 0.26646935501059654,    0.26646935501059654,                  1, 0.0                ,   0.9230769230769231 ,  0.9230769230769231 ,                1, 0.0                , 0.0                , 0.003920548129826784  , 0.008606051094830036  , 0.001866671722382307  ,           0.16666666666666666, VIDEO_7537717748512705814
 0.7857142857142857 ,           2, 0.7726181304565691 ,    0.7726181304565691 ,                  3, 0.8599672810355049 ,   0.5                ,  0.5                ,                1, 0.0                , 0.0                , 0.022622670978307724  , 0.12297140806913376   , 0.03366190195083618   ,           0.8461538461538461 , VIDEO_7433411068988280097
 0.8461538461538461 ,           3, 1.2307692307692304 ,    1.2307692307692304 ,                  3, 0.9949236325717752 ,   0.0                ,  0.0                ,                0, 0.07692307692307693, 0.15384615384615385, 0.10181160271167755   , 0.16965612769126892   , 0.03448951244354248   ,           0.4166666666666667 , VIDEO_7462683592603340054
 0.0                ,           0, 0.0                ,    0.0                ,                  0, 0.0                ,   0.0                ,  0.0                ,                0, 0.0                , 0.0                , 0.0                   , 0.0                   , 0.0                   ,           0.0                , VIDEO_7530943991257386262
